scenario,survived,months_run,final_arr_usd,final_team_size,final_cash_usd,final_trl,final_layer4_substitutability,valuation_vc_method,valuation_comparable_multiples,valuation_damodaran_classical,valuation_damodaran_inverted
future_2030_extrapolation,True,96,24733452.5960833,42.0,45940701.07663335,8.0,0.9999477620544313,84092351.30288675,165883547.57883447,482836469.30709475,482836469.30709475
future_2030_extrapolation,True,96,22511145.85571207,42.0,43254806.73095389,8.0,0.9993253399299126,76536633.05497567,166810635.00258577,439453494.92978853,439453494.92978853
future_2030_extrapolation,True,96,23439345.16355541,30.0,52784995.22435458,8.0,0.9982499869408736,79692458.63052101,156552788.18917766,457573426.8265321,457573426.8265321
future_2030_extrapolation,True,96,28321988.17799081,48.0,46804325.05338402,8.0,0.9997684560822958,96293170.96784782,309990505.4625808,552890411.1746968,552890411.1746968
future_2030_extrapolation,True,96,25213659.761616316,42.0,37129240.978062436,8.0,0.9987791555883185,85725028.72652152,325328550.19786674,492210879.5897356,492210879.5897356
future_2030_extrapolation,True,96,23834094.96625832,42.0,45742746.08297585,8.0,0.9999299121230917,81034585.81461239,115468653.04758924,465279572.9966358,465279572.9966358
future_2030_extrapolation,True,96,22629612.448419366,36.0,43608198.084975705,8.0,0.9989530158670671,76939412.82431428,121483741.42046073,441766151.89231426,441766151.89231426
future_2030_extrapolation,True,96,23342206.31463884,60.0,28589236.57136991,8.0,0.9991923078398457,79362191.99360418,294336050.4467246,455677121.46191585,455677121.46191585
future_2030_extrapolation,True,96,18001708.307197478,36.0,44562200.79206485,8.0,0.9977785707932718,61204798.36529842,131624143.8276824,351422076.9129436,351422076.9129436
future_2030_extrapolation,True,96,18061529.62726205,30.0,36756555.35152412,8.0,0.9994583133361162,61408187.49759728,261806621.2192568,352589884.55553055,352589884.55553055
future_2030_extrapolation,True,96,24999056.999957968,36.0,50831617.351691805,8.0,0.9989066948135762,84995391.37589942,134923606.00862095,488021491.1757994,488021491.1757994
future_2030_extrapolation,True,96,20130623.274886414,30.0,51080670.50803794,8.0,0.9982637534470075,68442989.82528172,139129954.37448326,392981894.8340668,392981894.8340668
future_2030_extrapolation,True,96,21572434.20077266,48.0,31385932.26743957,8.0,0.9996060119846648,73345066.08903661,135512358.5504003,421128345.2400061,421128345.2400061
future_2030_extrapolation,True,96,21499071.572712798,30.0,41002473.27774528,8.0,0.9997224500607915,73095637.2692086,96351071.37640196,419696189.65340096,419696189.65340096
future_2030_extrapolation,True,96,16965687.550952487,24.0,47915699.65266063,8.0,0.999549287834806,57682385.9138709,134059335.32256,331197298.26018846,331197298.26018846
future_2030_extrapolation,True,96,23854187.251587335,42.0,39797980.63399821,8.0,0.9997379565226442,81102898.45757242,215829005.56720522,465671806.47357905,465671806.47357905
future_2030_extrapolation,True,96,23829440.29821851,48.0,30101814.486154985,8.0,0.9985807727637114,81018760.20439959,203365193.98669404,465188706.44764066,465188706.44764066
future_2030_extrapolation,True,96,24172787.929472398,36.0,45965230.8827126,8.0,0.9975079159412265,82186122.88917851,213485063.3711101,471891400.19310796,471891400.19310796
future_2030_extrapolation,True,96,21407908.508965336,42.0,42208820.54107642,8.0,0.999431923858534,72785687.96663073,215857916.68804583,417916541.15264887,417916541.15264887
future_2030_extrapolation,True,96,26975567.341953646,48.0,37150754.768412955,8.0,0.9988466462899672,91715415.65828407,175077356.2213928,526606127.5653539,526606127.5653539
future_2030_extrapolation,True,96,20666111.627792273,36.0,32990259.374485787,8.0,0.9997119412681097,70263620.1847607,133882417.77865256,403435482.12309253,403435482.12309253
